raceId,year,driverId,constructorId,finish_points,grid,position,racer_name,constructor_name,qual_points,teammate_points
927,2015,813,208,0.0,12,,Pastor Maldonado,Lotus F1,0,1.0
927,2015,18,1,0.0,17,,Jenson Button,McLaren,0,1.0
927,2015,4,1,0.0,18,,Fernando Alonso,McLaren,0,0.0
927,2015,828,15,0.0,9,,Marcus Ericsson,Sauber,2,0.0
927,2015,829,209,0.0,0,,Will Stevens,Manor Marussia,0,0.0
928,2015,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
928,2015,3,131,18.0,2,2.0,Nico Rosberg,Mercedes,18,0.0
928,2015,20,6,15.0,3,3.0,Sebastian Vettel,Ferrari,15,1.0
928,2015,8,6,12.0,6,4.0,Kimi Räikkönen,Ferrari,8,0.0
928,2015,13,3,10.0,4,5.0,Felipe Massa,Williams,12,1.0
928,2015,822,3,8.0,5,6.0,Valtteri Bottas,Williams,10,0.0
928,2015,154,208,6.0,8,7.0,Romain Grosjean,Lotus F1,4,0.0
928,2015,831,15,4.0,9,8.0,Felipe Nasr,Sauber,2,1.0
928,2015,817,9,2.0,7,9.0,Daniel Ricciardo,Red Bull,6,0.0
928,2015,828,15,1.0,10,10.0,Marcus Ericsson,Sauber,1,0.0
928,2015,815,10,0.0,15,11.0,Sergio Pérez,Force India,0,1.0
928,2015,4,1,0.0,18,12.0,Fernando Alonso,McLaren,0,1.0
928,2015,832,5,0.0,14,13.0,Carlos Sainz,Toro Rosso,0,1.0
928,2015,18,1,0.0,17,14.0,Jenson Button,McLaren,0,0.0
928,2015,829,209,0.0,19,15.0,Will Stevens,Manor Marussia,0,1.0
928,2015,833,209,0.0,20,16.0,Roberto Merhi,Manor Marussia,0,0.0
928,2015,830,5,0.0,13,17.0,Max Verstappen,Toro Rosso,0,0.0
928,2015,813,208,0.0,11,,Pastor Maldonado,Lotus F1,0,1.0
928,2015,826,9,0.0,12,,Daniil Kvyat,Red Bull,0,1.0
928,2015,807,10,0.0,16,,Nico Hülkenberg,Force India,0,0.0
929,2015,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
929,2015,8,6,18.0,4,2.0,Kimi Räikkönen,Ferrari,12,1.0
929,2015,3,131,15.0,3,3.0,Nico Rosberg,Mercedes,15,0.0
929,2015,822,3,12.0,5,4.0,Valtteri Bottas,Williams,10,1.0
929,2015,20,6,10.0,2,5.0,Sebastian Vettel,Ferrari,18,0.0
929,2015,817,9,8.0,7,6.0,Daniel Ricciardo,Red Bull,6,1.0
929,2015,154,208,6.0,10,7.0,Romain Grosjean,Lotus F1,1,1.0
929,2015,815,10,4.0,11,8.0,Sergio Pérez,Force India,0,1.0
929,2015,826,9,2.0,17,9.0,Daniil Kvyat,Red Bull,0,0.0
929,2015,13,3,1.0,6,10.0,Felipe Massa,Williams,8,0.0
929,2015,4,1,0.0,14,11.0,Fernando Alonso,McLaren,0,0.0
929,2015,831,15,0.0,12,12.0,Felipe Nasr,Sauber,0,1.0
929,2015,807,10,0.0,8,13.0,Nico Hülkenberg,Force India,4,0.0
929,2015,828,15,0.0,13,14.0,Marcus Ericsson,Sauber,0,0.0
929,2015,813,208,0.0,16,15.0,Pastor Maldonado,Lotus F1,0,0.0
929,2015,829,209,0.0,18,16.0,Will Stevens,Manor Marussia,0,1.0
929,2015,833,209,0.0,19,17.0,Roberto Merhi,Manor Marussia,0,0.0
929,2015,830,5,0.0,15,,Max Verstappen,Toro Rosso,0,0.0
929,2015,832,5,0.0,9,,Carlos Sainz,Toro Rosso,2,1.0
929,2015,18,1,0.0,20,,Jenson Button,McLaren,0,1.0
930,2015,3,131,25.0,1,1.0,Nico Rosberg,Mercedes,25,1.0
930,2015,1,131,18.0,2,2.0,Lewis Hamilton,Mercedes,18,0.0
930,2015,20,6,15.0,3,3.0,Sebastian Vettel,Ferrari,15,1.0
930,2015,822,3,12.0,4,4.0,Valtteri Bottas,Williams,12,1.0
930,2015,8,6,10.0,7,5.0,Kimi Räikkönen,Ferrari,6,0.0
930,2015,13,3,8.0,9,6.0,Felipe Massa,Williams,2,0.0
930,2015,817,9,6.0,10,7.0,Daniel Ricciardo,Red Bull,1,1.0
930,2015,154,208,4.0,11,8.0,Romain Grosjean,Lotus F1,0,0.0
930,2015,832,5,2.0,5,9.0,Carlos Sainz,Toro Rosso,10,1.0
930,2015,826,9,1.0,8,10.0,Daniil Kvyat,Red Bull,4,0.0
930,2015,830,5,0.0,6,11.0,Max Verstappen,Toro Rosso,8,0.0
930,2015,831,15,0.0,15,12.0,Felipe Nasr,Sauber,0,1.0
930,2015,815,10,0.0,18,13.0,Sergio Pérez,Force India,0,1.0
930,2015,828,15,0.0,16,14.0,Marcus Ericsson,Sauber,0,0.0
930,2015,807,10,0.0,17,15.0,Nico Hülkenberg,Force India,0,0.0
930,2015,18,1,0.0,14,16.0,Jenson Button,McLaren,0,1.0
930,2015,829,209,0.0,19,17.0,Will Stevens,Manor Marussia,0,1.0
930,2015,833,209,0.0,20,18.0,Roberto Merhi,Manor Marussia,0,0.0
930,2015,813,208,0.0,12,,Pastor Maldonado,Lotus F1,0,1.0
930,2015,4,1,0.0,13,,Fernando Alonso,McLaren,0,0.0
931,2015,3,131,25.0,2,1.0,Nico Rosberg,Mercedes,18,1.0
931,2015,20,6,18.0,3,2.0,Sebastian Vettel,Ferrari,15,1.0
931,2015,1,131,15.0,1,3.0,Lewis Hamilton,Mercedes,25,0.0
931,2015,826,9,12.0,5,4.0,Daniil Kvyat,Red Bull,10,1.0
931,2015,817,9,10.0,4,5.0,Daniel Ricciardo,Red Bull,12,0.0
931,2015,8,6,8.0,6,6.0,Kimi Räikkönen,Ferrari,8,0.0
931,2015,815,10,6.0,7,7.0,Sergio Pérez,Force India,6,1.0
931,2015,18,1,4.0,10,8.0,Jenson Button,McLaren,1,1.0
931,2015,831,15,2.0,14,9.0,Felipe Nasr,Sauber,0,1.0
931,2015,832,5,1.0,0,10.0,Carlos Sainz,Toro Rosso,0,1.0
931,2015,807,10,0.0,11,11.0,Nico Hülkenberg,Force India,0,0.0
931,2015,154,208,0.0,15,12.0,Romain Grosjean,Lotus F1,0,0.0
931,2015,828,15,0.0,17,13.0,Marcus Ericsson,Sauber,0,0.0
931,2015,822,3,0.0,16,14.0,Valtteri Bottas,Williams,0,1.0
931,2015,13,3,0.0,12,15.0,Felipe Massa,Williams,0,0.0
931,2015,833,209,0.0,19,16.0,Roberto Merhi,Manor Marussia,0,1.0
931,2015,829,209,0.0,18,17.0,Will Stevens,Manor Marussia,0,0.0
931,2015,830,5,0.0,9,,Max Verstappen,Toro Rosso,2,0.0
931,2015,4,1,0.0,13,,Fernando Alonso,McLaren,0,0.0
931,2015,813,208,0.0,8,,Pastor Maldonado,Lotus F1,4,1.0
932,2015,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
932,2015,3,131,18.0,2,2.0,Nico Rosberg,Mercedes,18,0.0
932,2015,822,3,15.0,4,3.0,Valtteri Bottas,Williams,12,1.0
932,2015,8,6,12.0,3,4.0,Kimi Räikkönen,Ferrari,15,1.0
932,2015,20,6,10.0,18,5.0,Sebastian Vettel,Ferrari,0,0.0
932,2015,13,3,8.0,15,6.0,Felipe Massa,Williams,0,0.0
932,2015,813,208,6.0,6,7.0,Pastor Maldonado,Lotus F1,8,1.0
932,2015,807,10,4.0,7,8.0,Nico Hülkenberg,Force India,6,1.0
932,2015,826,9,2.0,8,9.0,Daniil Kvyat,Red Bull,4,1.0
932,2015,154,208,1.0,5,10.0,Romain Grosjean,Lotus F1,10,0.0
932,2015,815,10,0.0,10,11.0,Sergio Pérez,Force India,1,0.0
932,2015,832,5,0.0,11,12.0,Carlos Sainz,Toro Rosso,0,1.0
932,2015,817,9,0.0,9,13.0,Daniel Ricciardo,Red Bull,2,0.0
932,2015,828,15,0.0,12,14.0,Marcus Ericsson,Sauber,0,1.0
932,2015,830,5,0.0,19,15.0,Max Verstappen,Toro Rosso,0,0.0
932,2015,831,15,0.0,14,16.0,Felipe Nasr,Sauber,0,0.0
932,2015,829,209,0.0,17,17.0,Will Stevens,Manor Marussia,0,0.0
932,2015,833,209,0.0,16,,Roberto Merhi,Manor Marussia,0,1.0
932,2015,18,1,0.0,20,,Jenson Button,McLaren,0,1.0
932,2015,4,1,0.0,13,,Fernando Alonso,McLaren,0,0.0
933,2015,3,131,25.0,2,1.0,Nico Rosberg,Mercedes,18,1.0
933,2015,1,131,18.0,1,2.0,Lewis Hamilton,Mercedes,25,0.0
933,2015,13,3,15.0,4,3.0,Felipe Massa,Williams,12,1.0
933,2015,20,6,12.0,3,4.0,Sebastian Vettel,Ferrari,15,1.0
933,2015,822,3,10.0,6,5.0,Valtteri Bottas,Williams,8,0.0
933,2015,807,10,8.0,5,6.0,Nico Hülkenberg,Force India,10,1.0
933,2015,813,208,6.0,10,7.0,Pastor Maldonado,Lotus F1,1,1.0
933,2015,830,5,4.0,7,8.0,Max Verstappen,Toro Rosso,6,0.0
933,2015,815,10,2.0,13,9.0,Sergio Pérez,Force India,0,0.0
933,2015,817,9,1.0,18,10.0,Daniel Ricciardo,Red Bull,0,1.0
933,2015,831,15,0.0,8,11.0,Felipe Nasr,Sauber,4,1.0
933,2015,826,9,0.0,15,12.0,Daniil Kvyat,Red Bull,0,0.0
933,2015,828,15,0.0,11,13.0,Marcus Ericsson,Sauber,0,0.0
933,2015,833,209,0.0,16,14.0,Roberto Merhi,Manor Marussia,0,1.0
933,2015,154,208,0.0,9,,Romain Grosjean,Lotus F1,2,0.0
933,2015,832,5,0.0,12,,Carlos Sainz,Toro Rosso,0,1.0
933,2015,18,1,0.0,20,,Jenson Button,McLaren,0,1.0
933,2015,829,209,0.0,17,,Will Stevens,Manor Marussia,0,0.0
933,2015,8,6,0.0,14,,Kimi Räikkönen,Ferrari,0,0.0
933,2015,4,1,0.0,19,,Fernando Alonso,McLaren,0,0.0
934,2015,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
934,2015,3,131,18.0,2,2.0,Nico Rosberg,Mercedes,18,0.0
934,2015,20,6,15.0,6,3.0,Sebastian Vettel,Ferrari,8,1.0
934,2015,13,3,12.0,3,4.0,Felipe Massa,Williams,15,1.0
934,2015,822,3,10.0,4,5.0,Valtteri Bottas,Williams,12,0.0
934,2015,826,9,8.0,7,6.0,Daniil Kvyat,Red Bull,6,1.0
934,2015,807,10,6.0,9,7.0,Nico Hülkenberg,Force India,2,1.0
934,2015,8,6,4.0,5,8.0,Kimi Räikkönen,Ferrari,10,0.0
934,2015,815,10,2.0,11,9.0,Sergio Pérez,Force India,0,0.0
934,2015,4,1,1.0,17,10.0,Fernando Alonso,McLaren,0,0.0
934,2015,828,15,0.0,15,11.0,Marcus Ericsson,Sauber,0,0.0
934,2015,833,209,0.0,20,12.0,Roberto Merhi,Manor Marussia,0,1.0
934,2015,829,209,0.0,19,13.0,Will Stevens,Manor Marussia,0,0.0
934,2015,832,5,0.0,8,,Carlos Sainz,Toro Rosso,4,1.0
934,2015,817,9,0.0,10,,Daniel Ricciardo,Red Bull,1,0.0
934,2015,830,5,0.0,13,,Max Verstappen,Toro Rosso,0,0.0
934,2015,813,208,0.0,14,,Pastor Maldonado,Lotus F1,0,1.0
934,2015,18,1,0.0,18,,Jenson Button,McLaren,0,1.0
934,2015,154,208,0.0,12,,Romain Grosjean,Lotus F1,0,0.0
934,2015,831,15,0.0,16,,Felipe Nasr,Sauber,0,1.0
936,2015,20,6,25.0,3,1.0,Sebastian Vettel,Ferrari,15,1.0
936,2015,826,9,18.0,7,2.0,Daniil Kvyat,Red Bull,6,1.0
936,2015,817,9,15.0,4,3.0,Daniel Ricciardo,Red Bull,12,0.0
936,2015,830,5,12.0,9,4.0,Max Verstappen,Toro Rosso,2,0.0
936,2015,4,1,10.0,15,5.0,Fernando Alonso,McLaren,0,1.0
936,2015,1,131,8.0,1,6.0,Lewis Hamilton,Mercedes,25,1.0
936,2015,154,208,6.0,10,7.0,Romain Grosjean,Lotus F1,1,1.0
936,2015,3,131,4.0,2,8.0,Nico Rosberg,Mercedes,18,0.0
936,2015,18,1,2.0,16,9.0,Jenson Button,McLaren,0,0.0
936,2015,828,15,1.0,17,10.0,Marcus Ericsson,Sauber,0,1.0
936,2015,831,15,0.0,18,11.0,Felipe Nasr,Sauber,0,0.0
936,2015,13,3,0.0,8,12.0,Felipe Massa,Williams,4,1.0
936,2015,822,3,0.0,6,13.0,Valtteri Bottas,Williams,8,0.0
936,2015,813,208,0.0,14,14.0,Pastor Maldonado,Lotus F1,0,0.0
936,2015,833,209,0.0,19,15.0,Roberto Merhi,Manor Marussia,0,1.0
936,2015,829,209,0.0,20,16.0,Will Stevens,Manor Marussia,0,0.0
936,2015,832,5,0.0,12,,Carlos Sainz,Toro Rosso,0,1.0
936,2015,8,6,0.0,5,,Kimi Räikkönen,Ferrari,10,0.0
936,2015,815,10,0.0,13,,Sergio Pérez,Force India,0,1.0
936,2015,807,10,0.0,11,,Nico Hülkenberg,Force India,0,0.0
937,2015,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
937,2015,3,131,18.0,2,2.0,Nico Rosberg,Mercedes,18,0.0
937,2015,154,208,15.0,9,3.0,Romain Grosjean,Lotus F1,2,0.0
937,2015,826,9,12.0,12,4.0,Daniil Kvyat,Red Bull,0,1.0
937,2015,815,10,10.0,4,5.0,Sergio Pérez,Force India,12,1.0
937,2015,13,3,8.0,6,6.0,Felipe Massa,Williams,8,1.0
937,2015,8,6,6.0,16,7.0,Kimi Räikkönen,Ferrari,0,1.0
937,2015,830,5,4.0,18,8.0,Max Verstappen,Toro Rosso,0,0.0
937,2015,822,3,2.0,3,9.0,Valtteri Bottas,Williams,15,0.0
937,2015,828,15,1.0,13,10.0,Marcus Ericsson,Sauber,0,1.0
937,2015,831,15,0.0,14,11.0,Felipe Nasr,Sauber,0,0.0
937,2015,20,6,0.0,8,12.0,Sebastian Vettel,Ferrari,4,0.0
937,2015,4,1,0.0,20,13.0,Fernando Alonso,McLaren,0,1.0
937,2015,18,1,0.0,19,14.0,Jenson Button,McLaren,0,0.0
937,2015,833,209,0.0,17,15.0,Roberto Merhi,Manor Marussia,0,1.0
937,2015,829,209,0.0,15,16.0,Will Stevens,Manor Marussia,0,0.0
937,2015,832,5,0.0,10,,Carlos Sainz,Toro Rosso,1,1.0
937,2015,817,9,0.0,5,,Daniel Ricciardo,Red Bull,10,0.0
937,2015,813,208,0.0,7,,Pastor Maldonado,Lotus F1,6,1.0
937,2015,807,10,0.0,11,,Nico Hülkenberg,Force India,0,0.0
938,2015,1,131,25.0,1,1.0,Lewis Hamilton,Mercedes,25,1.0
938,2015,20,6,18.0,3,2.0,Sebastian Vettel,Ferrari,15,1.0
938,2015,13,3,15.0,5,3.0,Felipe Massa,Williams,10,1.0
938,2015,822,3,12.0,6,4.0,Valtteri Bottas,Williams,8,0.0
938,2015,8,6,10.0,2,5.0,Kimi Räikkönen,Ferrari,18,0.0
938,2015,815,10,8.0,7,6.0,Sergio Pérez,Force India,6,1.0
938,2015,807,10,6.0,9,7.0,Nico Hülkenberg,Force India,2,0.0
938,2015,817,9,4.0,19,8.0,Daniel Ricciardo,Red Bull,0,1.0
938,2015,828,15,2.0,12,9.0,Marcus Ericsson,Sauber,0,1.0
938,2015,826,9,1.0,18,10.0,Daniil Kvyat,Red Bull,0,0.0
938,2015,832,5,0.0,17,11.0,Carlos Sainz,Toro Rosso,0,1.0
938,2015,830,5,0.0,20,12.0,Max Verstappen,Toro Rosso,0,0.0
938,2015,831,15,0.0,17,13.0,Felipe Nasr,Sauber,0,0.0
938,2015,18,1,0.0,15,14.0,Jenson Button,McLaren,0,1.0
938,2015,829,209,0.0,13,15.0,Will Stevens,Manor Marussia,0,1.0
938,2015,833,209,0.0,14,16.0,Roberto Merhi,Manor Marussia,0,0.0
938,2015,3,131,0.0,4,17.0,Nico Rosberg,Mercedes,12,0.0
938,2015,4,1,0.0,16,18.0,Fernando Alonso,McLaren,0,0.0
938,2015,154,208,0.0,8,,Romain Grosjean,Lotus F1,4,0.0
938,2015,813,208,0.0,10,,Pastor Maldonado,Lotus F1,1,1.0
939,2015,20,6,25.0,1,1.0,Sebastian Vettel,Ferrari,25,1.0
939,2015,817,9,18.0,2,2.0,Daniel Ricciardo,Red Bull,18,1.0
939,2015,8,6,15.0,3,3.0,Kimi Räikkönen,Ferrari,15,0.0
939,2015,3,131,12.0,6,4.0,Nico Rosberg,Mercedes,8,1.0
939,2015,822,3,10.0,7,5.0,Valtteri Bottas,Williams,6,1.0
939,2015,826,9,8.0,4,6.0,Daniil Kvyat,Red Bull,12,0.0
939,2015,815,10,6.0,13,7.0,Sergio Pérez,Force India,0,1.0
939,2015,830,5,4.0,8,8.0,Max Verstappen,Toro Rosso,4,1.0
939,2015,832,5,2.0,14,9.0,Carlos Sainz,Toro Rosso,0,0.0
939,2015,831,15,1.0,16,10.0,Felipe Nasr,Sauber,0,1.0
939,2015,828,15,0.0,17,11.0,Marcus Ericsson,Sauber,0,0.0
939,2015,813,208,0.0,18,12.0,Pastor Maldonado,Lotus F1,0,1.0
939,2015,154,208,0.0,10,13.0,Romain Grosjean,Lotus F1,1,0.0
939,2015,834,209,0.0,20,14.0,Alexander Rossi,Manor Marussia,0,1.0
939,2015,829,209,0.0,19,15.0,Will Stevens,Manor Marussia,0,0.0
939,2015,18,1,0.0,15,,Jenson Button,McLaren,0,1.0
939,2015,4,1,0.0,12,,Fernando Alonso,McLaren,0,0.0
939,2015,1,131,0.0,5,,Lewis Hamilton,Mercedes,10,0.0
939,2015,13,3,0.0,9,,Felipe Massa,Williams,2,0.0
939,2015,807,10,0.0,11,,Nico Hülkenberg,Force India,0,0.0
940,2015,1,131,25.0,2,1.0,Lewis Hamilton,Mercedes,18,1.0
940,2015,3,131,18.0,1,2.0,Nico Rosberg,Mercedes,25,0.0
940,2015,20,6,15.0,4,3.0,Sebastian Vettel,Ferrari,12,1.0
940,2015,8,6,12.0,6,4.0,Kimi Räikkönen,Ferrari,8,0.0
940,2015,822,3,10.0,3,5.0,Valtteri Bottas,Williams,15,1.0
940,2015,807,10,8.0,13,6.0,Nico Hülkenberg,Force India,0,1.0
940,2015,154,208,6.0,8,7.0,Romain Grosjean,Lotus F1,4,1.0
940,2015,813,208,4.0,11,8.0,Pastor Maldonado,Lotus F1,0,0.0
940,2015,830,5,2.0,17,9.0,Max Verstappen,Toro Rosso,0,1.0
940,2015,832,5,1.0,10,10.0,Carlos Sainz,Toro Rosso,1,0.0
940,2015,4,1,0.0,12,11.0,Fernando Alonso,McLaren,0,1.0
940,2015,815,10,0.0,9,12.0,Sergio Pérez,Force India,2,0.0
940,2015,826,9,0.0,20,13.0,Daniil Kvyat,Red Bull,0,1.0
940,2015,828,15,0.0,15,14.0,Marcus Ericsson,Sauber,0,0.0
940,2015,817,9,0.0,7,15.0,Daniel Ricciardo,Red Bull,6,0.0
940,2015,18,1,0.0,14,16.0,Jenson Button,McLaren,0,0.0
940,2015,13,3,0.0,5,17.0,Felipe Massa,Williams,10,0.0
940,2015,834,209,0.0,19,18.0,Alexander Rossi,Manor Marussia,0,1.0
940,2015,829,209,0.0,18,19.0,Will Stevens,Manor Marussia,0,0.0
940,2015,831,15,0.0,16,,Felipe Nasr,Sauber,0,1.0
941,2015,1,131,25.0,2,1.0,Lewis Hamilton,Mercedes,18,0.0
941,2015,20,6,18.0,4,2.0,Sebastian Vettel,Ferrari,12,1.0
941,2015,815,10,15.0,7,3.0,Sergio Pérez,Force India,6,1.0
941,2015,13,3,12.0,15,4.0,Felipe Massa,Williams,0,1.0
941,2015,8,6,4.0,5,8.0,Kimi Räikkönen,Ferrari,10,0.0
941,2015,831,15,8.0,12,6.0,Felipe Nasr,Sauber,0,1.0
941,2015,813,208,6.0,14,7.0,Pastor Maldonado,Lotus F1,0,1.0
941,2015,18,1,2.0,13,9.0,Jenson Button,McLaren,0,1.0
941,2015,830,5,1.0,9,10.0,Max Verstappen,Toro Rosso,2,0.0
941,2015,4,1,0.0,19,11.0,Fernando Alonso,McLaren,0,0.0
941,2015,822,3,0.0,3,12.0,Valtteri Bottas,Williams,15,0.0
941,2015,833,209,0.0,18,13.0,Roberto Merhi,Manor Marussia,0,1.0
941,2015,829,209,0.0,17,14.0,Will Stevens,Manor Marussia,0,0.0
941,2015,817,9,0.0,10,15.0,Daniel Ricciardo,Red Bull,1,0.0
941,2015,832,5,0.0,20,,Carlos Sainz,Toro Rosso,0,1.0
941,2015,154,208,0.0,8,,Romain Grosjean,Lotus F1,4,0.0
941,2015,3,131,0.0,1,,Nico Rosberg,Mercedes,25,1.0
941,2015,807,10,0.0,6,,Nico Hülkenberg,Force India,8,0.0
941,2015,828,15,0.0,17,,Marcus Ericsson,Sauber,0,0.0
941,2015,826,9,10.0,11,5.0,Daniil Kvyat,Red Bull,0,1.0
942,2015,1,131,25.0,2,1.0,Lewis Hamilton,Mercedes,18,1.0
942,2015,3,131,18.0,1,2.0,Nico Rosberg,Mercedes,25,0.0
942,2015,20,6,15.0,13,3.0,Sebastian Vettel,Ferrari,0,1.0
942,2015,830,5,12.0,8,4.0,Max Verstappen,Toro Rosso,4,1.0
942,2015,815,10,10.0,5,5.0,Sergio Pérez,Force India,10,1.0
942,2015,18,1,8.0,11,6.0,Jenson Button,McLaren,0,1.0
942,2015,832,5,6.0,20,7.0,Carlos Sainz,Toro Rosso,0,0.0
942,2015,813,208,4.0,12,8.0,Pastor Maldonado,Lotus F1,0,1.0
942,2015,831,15,2.0,15,9.0,Felipe Nasr,Sauber,0,1.0
942,2015,817,9,1.0,3,10.0,Daniel Ricciardo,Red Bull,15,0.0
942,2015,4,1,0.0,9,11.0,Fernando Alonso,McLaren,2,0.0
942,2015,834,209,0.0,17,12.0,Alexander Rossi,Manor Marussia,0,1.0
942,2015,826,9,0.0,4,,Daniil Kvyat,Red Bull,12,1.0
942,2015,807,10,0.0,6,,Nico Hülkenberg,Force India,8,0.0
942,2015,828,15,0.0,14,,Marcus Ericsson,Sauber,0,0.0
942,2015,8,6,0.0,18,,Kimi Räikkönen,Ferrari,0,0.0
942,2015,13,3,0.0,7,,Felipe Massa,Williams,6,0.0
942,2015,154,208,0.0,10,,Romain Grosjean,Lotus F1,1,0.0
942,2015,822,3,0.0,16,,Valtteri Bottas,Williams,0,1.0
942,2015,829,209,0.0,19,,Will Stevens,Manor Marussia,0,0.0
943,2015,3,131,25.0,1,1.0,Nico Rosberg,Mercedes,25,1.0
943,2015,1,131,18.0,2,2.0,Lewis Hamilton,Mercedes,18,0.0
943,2015,822,3,15.0,6,3.0,Valtteri Bottas,Williams,8,1.0
943,2015,826,9,12.0,4,4.0,Daniil Kvyat,Red Bull,12,1.0
943,2015,817,9,10.0,5,5.0,Daniel Ricciardo,Red Bull,10,0.0
943,2015,13,3,8.0,7,6.0,Felipe Massa,Williams,6,0.0
943,2015,807,10,6.0,10,7.0,Nico Hülkenberg,Force India,1,1.0
943,2015,815,10,4.0,9,8.0,Sergio Pérez,Force India,2,0.0
943,2015,830,5,2.0,8,9.0,Max Verstappen,Toro Rosso,4,1.0
943,2015,154,208,1.0,12,10.0,Romain Grosjean,Lotus F1,0,1.0
943,2015,813,208,0.0,13,11.0,Pastor Maldonado,Lotus F1,0,0.0
943,2015,828,15,0.0,14,12.0,Marcus Ericsson,Sauber,0,0.0
943,2015,832,5,0.0,11,13.0,Carlos Sainz,Toro Rosso,0,0.0
943,2015,18,1,0.0,20,14.0,Jenson Button,McLaren,0,1.0
943,2015,834,209,0.0,16,15.0,Alexander Rossi,Manor Marussia,0,1.0
943,2015,829,209,0.0,17,16.0,Will Stevens,Manor Marussia,0,0.0
943,2015,831,15,0.0,15,,Felipe Nasr,Sauber,0,1.0
943,2015,20,6,0.0,3,,Sebastian Vettel,Ferrari,15,1.0
943,2015,8,6,0.0,19,,Kimi Räikkönen,Ferrari,0,0.0
943,2015,4,1,0.0,18,,Fernando Alonso,McLaren,0,0.0
944,2015,3,131,25.0,1,1.0,Nico Rosberg,Mercedes,25,1.0
944,2015,1,131,18.0,2,2.0,Lewis Hamilton,Mercedes,18,0.0
944,2015,20,6,15.0,3,3.0,Sebastian Vettel,Ferrari,15,1.0
944,2015,8,6,12.0,4,4.0,Kimi Räikkönen,Ferrari,12,0.0
944,2015,822,3,10.0,7,5.0,Valtteri Bottas,Williams,6,1.0
944,2015,807,10,8.0,5,6.0,Nico Hülkenberg,Force India,10,1.0
944,2015,826,9,6.0,6,7.0,Daniil Kvyat,Red Bull,8,1.0
944,2015,154,208,4.0,14,8.0,Romain Grosjean,Lotus F1,0,1.0
944,2015,830,5,2.0,9,9.0,Max Verstappen,Toro Rosso,2,0.0
944,2015,813,208,1.0,15,10.0,Pastor Maldonado,Lotus F1,0,0.0
944,2015,817,9,0.0,19,11.0,Daniel Ricciardo,Red Bull,0,0.0
944,2015,815,10,0.0,11,12.0,Sergio Pérez,Force India,0,0.0
944,2015,831,15,0.0,13,13.0,Felipe Nasr,Sauber,0,1.0
944,2015,18,1,0.0,16,14.0,Jenson Button,McLaren,0,1.0
944,2015,4,1,0.0,20,15.0,Fernando Alonso,McLaren,0,0.0
944,2015,828,15,0.0,12,16.0,Marcus Ericsson,Sauber,0,0.0
944,2015,829,209,0.0,18,17.0,Will Stevens,Manor Marussia,0,1.0
944,2015,834,209,0.0,17,18.0,Alexander Rossi,Manor Marussia,0,0.0
944,2015,832,5,0.0,10,,Carlos Sainz,Toro Rosso,1,1.0
944,2015,13,3,0.0,8,,Felipe Massa,Williams,4,0.0
945,2015,3,131,25.0,1,1.0,Nico Rosberg,Mercedes,25,1.0
945,2015,1,131,18.0,2,2.0,Lewis Hamilton,Mercedes,18,0.0
945,2015,8,6,15.0,3,3.0,Kimi Räikkönen,Ferrari,15,1.0
945,2015,20,6,12.0,15,4.0,Sebastian Vettel,Ferrari,0,0.0
945,2015,815,10,10.0,4,5.0,Sergio Pérez,Force India,12,1.0
945,2015,817,9,8.0,5,6.0,Daniel Ricciardo,Red Bull,10,1.0
945,2015,807,10,6.0,7,7.0,Nico Hülkenberg,Force India,6,0.0
945,2015,13,3,4.0,8,8.0,Felipe Massa,Williams,4,1.0
945,2015,154,208,2.0,18,9.0,Romain Grosjean,Lotus F1,0,0.0
945,2015,826,9,1.0,9,10.0,Daniil Kvyat,Red Bull,2,0.0
945,2015,832,5,0.0,10,11.0,Carlos Sainz,Toro Rosso,1,1.0
945,2015,18,1,0.0,12,12.0,Jenson Button,McLaren,0,1.0
945,2015,822,3,0.0,6,13.0,Valtteri Bottas,Williams,8,0.0
945,2015,828,15,0.0,17,14.0,Marcus Ericsson,Sauber,0,1.0
945,2015,831,15,0.0,14,15.0,Felipe Nasr,Sauber,0,0.0
945,2015,830,5,0.0,11,16.0,Max Verstappen,Toro Rosso,0,0.0
945,2015,4,1,0.0,16,17.0,Fernando Alonso,McLaren,0,0.0
945,2015,829,209,0.0,19,18.0,Will Stevens,Manor Marussia,0,1.0
945,2015,833,209,0.0,20,19.0,Roberto Merhi,Manor Marussia,0,0.0
945,2015,813,208,0.0,13,,Pastor Maldonado,Lotus F1,0,1.0
948,2016,3,131,25.0,2,1.0,Nico Rosberg,Mercedes,18,1.0
948,2016,1,131,18.0,1,2.0,Lewis Hamilton,Mercedes,25,0.0
948,2016,20,6,15.0,3,3.0,Sebastian Vettel,Ferrari,15,1.0
948,2016,817,9,12.0,8,4.0,Daniel Ricciardo,Red Bull,4,0.0
948,2016,13,3,10.0,6,5.0,Felipe Massa,Williams,8,1.0
948,2016,154,210,8.0,19,6.0,Romain Grosjean,Haas F1 Team,0,0.0
948,2016,807,10,6.0,10,7.0,Nico Hülkenberg,Force India,1,1.0
